,ra,dec,label
7001,34.745290999999995,-0.603563,0
36731,328.38259300000004,-57.851783,0
9659,83.061296,-39.902433,1
8666,358.74918399999996,-37.893655,0
16824,69.395105,-26.819121000000003,1
1925,301.580864,-54.095983999999994,1
19934,91.667346,-56.647090000000006,1
29145,29.895265999999996,-43.207341,0
38691,70.982286,-39.42346,1
4527,71.116477,-43.464363,1
26323,324.132543,-55.716816,0
35050,69.657943,-61.846617,0
23182,81.649491,-35.125401000000004,0
9562,20.347171,0.388178,0
30328,356.787105,-0.616953,0
22885,66.649447,-62.26319599999999,1
37910,14.818176999999999,-17.5472,1
15411,85.183452,-32.778548,0
24589,43.80106,-5.7074169999999995,1
4538,307.405777,-46.638208,0
36181,52.342627,-22.58417,0
6639,35.291711,-38.678503000000006,0
15545,303.62354500000004,-53.70677,1
33585,6.708247999999999,-62.984578000000006,1
31881,17.917089,-45.816408,1
24171,63.618148,-16.318071,1
30934,49.158846999999994,-43.922371000000005,1
28750,348.151244,-48.978996,0
24511,70.137063,-54.873415,0
16383,30.990778999999996,-5.880205,0
643,19.981405,3.4012269999999996,0
20645,331.516456,-51.114346000000005,0
36911,0.8022859999999999,0.7265659999999999,1
10371,319.170949,-50.868947999999996,1
25731,39.993234,1.621917,1
1297,25.506567,-19.015476,1
31864,324.460761,-62.101057,0
15549,0.9666950000000001,-36.324913,0
21132,30.473278999999998,-17.876533,1
26738,60.082694,-14.362321,1
21775,8.272889,-32.203264000000004,0
4831,37.503152,-14.636807999999998,0
36183,1.746559,-5.230249,0
5238,16.174978,-23.019456,0
31415,357.757294,-0.921054,1
39713,40.335193,-61.048724,0
2459,20.747794,-31.139169,0
15098,307.065254,-59.323783,0
11037,21.765231,-33.261189,1
25019,55.049944999999994,-26.813246000000003,0
4599,61.276147,-54.954257,0
32994,57.138177,-43.20277,0
8301,49.620414000000004,-12.131884,1
23171,324.483315,-63.125563,0
39812,41.648337,-1.283004,1
7333,75.908966,-49.614017,1
10958,24.386561,-5.414552,0
8315,95.895921,-55.191616,0
20517,58.97804300000001,-13.60929,1
37855,67.134826,-53.41758000000001,1
94,49.3202,-44.354009000000005,0
28809,72.405575,-51.603263,1
10052,66.11505199999999,-43.223771,0
14639,41.970144,-1.370243,1
32167,31.061808000000003,-57.573924,0
23726,53.608528,-63.198133,1
11281,19.519118,-2.945662,1
12447,93.68955,-44.745712,1
8159,325.382463,-55.257885,0
21725,62.705882,-32.594718,0
26149,319.340931,-42.876406,0
25523,72.003749,-29.155912,1
38877,29.968528999999997,-49.955804,0
9719,350.74599900000004,-0.003312,1
34516,17.907784,-32.024764000000005,1
18123,88.73812,-58.375365,1
22521,307.124092,-52.347819,0
39429,29.587524,-56.630843999999996,1
29042,337.77432200000004,-58.737902000000005,0
34996,55.010241,-65.45953100000001,0
4784,11.285607,-53.735616,0
257,334.857095,-53.371621,1
22236,0.20802600000000002,-4.009588,1
4119,10.589208,-49.428290000000004,1
8519,328.478744,-52.202132,1
27457,81.97994899999998,-53.451643000000004,0
33133,26.174231,-10.982880999999999,1
17630,6.401769,-33.112790999999994,0
39351,52.352645,-24.553023,0
5470,81.334946,-37.68976,0
2066,342.953696,1.255025,1
26389,13.819920000000002,-6.000839,1
35255,14.896167000000002,-20.910633999999998,1
22857,18.868756,-46.544363,0
38765,96.427399,-55.882115,0
9272,359.738152,-40.389153,1
26918,91.229916,-48.458432,0
36164,40.948972999999995,1.538024,1
12588,21.9987,-14.775827,0
25189,64.39058,-25.905841,1
22791,14.48701,-17.324509,1
25960,312.999122,-52.852759,1
28476,62.593758,-58.61991999999999,0
9527,358.390296,-40.131814,1
35489,2.3182669999999996,-6.796880000000001,0
32871,29.505389,-65.006413,0
10547,24.011708,-22.704909,1
35871,91.62576,-55.786975,1
9124,46.365126000000004,-27.753551,0
9431,70.928124,-18.348035,1
36775,5.674923000000001,-29.270234999999996,0
9836,327.012125,-46.521671000000005,1
3856,6.371624,2.795732,0
32338,60.401969,-27.604646999999996,0
20031,54.013178,-56.338114000000004,1
22946,18.004847,-2.739769,1
9622,53.248381,-59.754975,0
18675,316.23686000000004,-40.946797,0
37775,32.971174,-9.092522,0
21798,92.505636,-35.429097,1
5588,355.22156,-56.88873,0
702,53.70114,-45.03096,0
2612,340.206934,-42.86946,0
419,87.86424799999998,-42.691918,0
10317,34.264302,-37.193106,0
22739,339.638273,1.33965,0
32757,33.814628000000006,-13.127234,1
31368,7.397697999999999,-33.269681,0
37237,0.92553,-39.791362,0
37174,324.960631,-44.427892,0
14576,18.087832000000002,-32.072465,0
36651,40.85835,-22.997792,1
9888,38.141502,-9.112061,1
25750,77.14268,-21.773901000000002,0
6153,20.998476,-1.412108,1
38147,52.011145,-37.157883,0
23558,36.375567,-18.581083,0
32230,75.669972,-41.037368,1
1099,77.001989,-30.058785999999998,1
39913,68.36101599999999,-24.656636,0
16191,314.92177799999996,-54.400169999999996,1
18929,33.258289000000005,2.647456,1
34678,9.18687,-38.232785,0
19745,327.908398,-56.250033,0
16206,9.781977000000001,-6.139082,1
10751,23.60929,-43.33972,0
18091,0.8375729999999999,-49.770755,0
24425,8.252138,-24.270404,1
19081,53.841689,-48.364144,0
21399,67.592469,-54.385767,1
20368,75.289108,-22.868544,1
14567,16.649191000000002,-2.4536729999999998,1
23817,41.557832,-22.076632999999998,1
12866,319.481398,-44.011456,1
20874,23.432526,-50.787561,0
5662,37.472249,-30.182588,1
1886,17.308882999999998,-46.011616,0
37705,63.544959,-19.665463,1
8258,41.511781,-39.179181,0
32986,69.459458,-30.615358,1
10881,13.722206,-43.903688,1
12792,88.26061700000001,-40.220086,0
38187,30.384753000000003,-37.841297999999995,1
3137,0.19608,-48.517723,0
21891,33.80395,-25.336936,0
24398,82.221294,-60.460855,0
24262,69.25468599999999,-62.64825,0
6675,40.824968,-8.736034,0
21281,23.999018,-48.446621,1
36698,65.752271,-51.480235,1
34648,40.051658,-5.7676669999999985,0
25439,27.971624,-16.599207,1
30789,32.175906999999995,3.680175,0
10568,67.995313,-23.705263000000002,0
26068,326.98938599999997,0.8669359999999999,0
30415,6.830487,-40.049936,0
26781,307.313701,-44.16407,1
28135,42.753278,0.325878,1
20069,30.355282,-11.944564,1
31969,50.524834999999996,-19.374501000000002,1
11263,45.35666,-25.639088,0
26749,76.97476999999998,-22.284302,0
15239,55.278843,-50.917531,1
3601,86.94974,-22.534547,1
28778,11.086216,-3.106936,1
38154,17.626468,-14.217735000000001,0
35968,71.782421,-64.787198,0
33725,336.423464,-50.456097,1
1525,323.143619,-42.545519,0
15196,69.679503,-31.374709999999997,1
15314,52.313459,-54.649552,1
27399,86.768248,-28.283708,0
21361,71.354348,-24.46694,0
32857,8.861493,-44.977733,0
28224,48.206856,-30.816858,1
26201,30.168305,-51.814917,1
2643,76.479573,-28.919853999999997,1
22833,330.149905,-61.72186800000001,0
2506,59.871359,-52.280553999999995,1
8817,59.11399,-33.763040000000004,0
1170,40.852027,-25.955719000000002,0
9632,54.051894999999995,-31.356102000000003,1
34111,67.266338,-31.645026,1
27243,34.82669,-16.268902,0
5499,50.682384000000006,-15.213718,1
35829,1.4030200000000002,-44.374061,1
34611,51.57994,-26.792033,1
9219,10.438269,-2.171905,0
11122,312.8954,-40.703105,0
18159,60.070461,-32.617036,1
26837,332.36357799999996,-50.004128,0
24449,32.565048,-18.27038,1
3612,18.753892,1.8717439999999999,1
19402,94.802317,-55.497009,1
18469,28.818903000000002,0.460197,0
4547,334.98104900000004,-50.353863,1
2195,46.622991999999996,-9.386216000000001,1
25480,342.490861,-44.573103,0
22147,12.962657,-60.742257,0
31704,17.423379999999998,-15.371153,0
39804,18.620527,2.586564,0
8319,37.61988,-34.361484000000004,1
2282,329.92382000000003,-48.219331,0
8920,40.930169,-6.921863,0
36978,82.792076,-42.554526,0
30938,43.248708,-42.341291,1
8307,78.93956899999998,-44.928704,0
22922,18.22542,-0.282047,1
34013,53.26889499999999,-25.07229,0
14122,342.794848,-41.128876,1
27959,55.103121,-25.826925,0
27655,7.758524,-56.474118999999995,1
13070,350.341338,-58.359018999999996,1
25808,89.902039,-48.670004999999996,1
17255,9.321257000000001,0.374663,0
38153,19.832483,-31.804743,1
32744,70.01769300000001,-62.315801,1
518,36.706524,-44.202269,1
31252,323.890557,-0.576006,1
20539,14.280331,-1.300902,1
32275,17.453471999999998,-20.443973,0
11827,95.561357,-45.333813,0
21788,78.580651,-23.168624,0
24895,348.418291,-51.64833,0
38293,43.556676,-8.476621000000002,0
34447,46.704028,-50.420874,0
36660,80.051957,-32.106390000000005,0
4064,326.97851099999997,0.393269,0
30687,38.801790999999994,-6.787491,1
29127,22.599797,-47.868507,0
23894,32.719057,-33.106784999999995,0
16286,83.062387,-54.570143,0
12485,325.770575,0.8483339999999999,0
9633,359.89372599999996,-35.743021,1
29826,86.06657299999998,-55.552749,0
16044,83.24166,-23.194102,0
2376,40.081902,-7.984657,1
2560,34.168743,-7.512116000000001,1
23660,58.051323,-32.321850999999995,1
15599,9.751096,-6.931748,1
10838,322.671362,-41.046464,1
8931,39.43568,-0.5502429999999999,0
38943,15.359594,-16.773795,1
21606,335.709698,-52.416231,0
905,358.272895,-1.773826,1
27877,45.34702,-18.412064,1
21045,1.8219830000000001,-40.74734,1
9027,17.269993,-22.234688000000002,1
3059,54.52060899999999,-42.211375,0
12684,53.982302000000004,-34.828106,1
37593,331.614688,-64.62156,1
25888,44.966413,-3.706119,1
8333,50.630237,-26.15332,1
16231,73.735428,-31.419574,1
33873,44.575945000000004,-17.514438000000002,1
14430,48.021012,-16.743459,1
2344,26.903352,3.014527,1
15032,37.069551000000004,-43.04442,1
17214,299.56914700000004,-55.215101000000004,1
19713,40.897075,-29.002636,0
35353,19.714184,-23.953908,0
21585,65.621509,-52.861003000000004,0
19710,25.314308,-5.147455,0
33582,54.982441,-17.783735,0
5159,60.265539000000004,-35.180884000000006,1
16180,52.478995999999995,-17.24115,1
32785,82.754002,-41.271257,0
19543,18.013735999999994,-6.353348,0
39807,311.56478500000003,-60.032184,1
25098,9.958186999999999,-3.002318,1
30827,22.08416,-26.276013,0
11346,13.377574,-1.376042,1
19174,50.222268,-40.224442,0
34438,87.626993,-23.956743,0
6089,308.29593900000003,-51.825358,1
33038,332.164398,-40.771368,0
14232,322.934569,-57.99626800000001,1
38517,43.959932,-2.3385700000000003,1
26179,73.479692,-18.337784,0
19198,337.811336,-41.581881,1
34306,23.772244,-1.230839,1
29745,54.391801,-35.829187,1
27123,44.021564,-37.923107,0
27261,74.49663100000001,-21.393565,0
10576,344.995909,-46.008844,0
3111,16.267703,-4.086348,0
16029,60.374527,-46.171040999999995,1
13382,20.931263,-15.04358,0
10756,37.343839,-42.963246999999996,1
23384,36.018116,-9.467779,0
38772,309.379753,-49.815223,0
4522,63.893119999999996,-28.819734000000004,1
24486,358.38016600000003,-47.522312,1
34329,16.675104,-1.995511,1
12237,322.315131,-54.88133199999999,0
4388,42.233813,-24.155610999999997,1
9574,8.098257,-28.764106,0
6125,67.457964,-50.423328000000005,1
21730,22.301218,-12.194932000000001,0
20029,54.707034,-18.706988,0
14588,65.91583,-38.426555,0
32566,19.848827,3.239896,1
18422,303.309132,-49.925369,0
33575,36.292155,-29.849965,1
34377,62.167239,-46.001296,0
21664,17.411073000000002,0.196097,1
13741,337.27272,-45.81486,0
9920,11.587407,-45.060953000000005,1
15058,16.079145,-4.299621,1
12978,314.684503,-49.3119,0
6426,45.676913,-51.18097,0
18370,301.65606099999997,-58.73968299999999,0
35295,88.32961800000001,-50.463190000000004,1
2812,14.249214000000002,3.197988,1
36124,5.773832,-27.932263,0
11511,26.037085,-54.646356999999995,1
33774,13.821257000000001,-2.609998,1
17528,63.008951,-23.819710999999998,1
33683,30.570666999999997,-60.005291,0
6949,45.377984000000005,-30.462879,0
30763,9.572589,4.252082,1
8656,26.221793,-40.735259,0
19151,60.583449,-65.54489699999999,1
18996,59.161906,-50.978207,0
27731,11.695495,-20.852167,1
13300,86.93798000000001,-49.59915,0
19830,3.884921,-32.171956,0
10108,90.52435200000001,-61.99441899999999,0
20398,19.571925,-1.388583,0
30044,73.206384,-54.318334,0
29224,12.501147,-27.932112,1
31518,60.348198,-63.490939000000004,0
22786,328.065208,-44.894973,1
8457,48.544179,-17.710426000000002,0
6334,61.86308399999999,-21.17053,0
5171,10.370393,-55.206856,0
4256,29.053269,-35.797323999999996,1
1220,35.107923,-36.036516999999996,1
3386,69.286598,-22.360499,1
13306,328.654387,-42.418149,0
11896,52.835472,-52.61226,0
32083,36.300698,-40.412031,0
1893,13.330616000000001,-5.480525,1
25230,93.188097,-45.459672,1
5113,50.37383,-51.694381,1
13152,85.477187,-42.70857,0
382,59.435715,-38.251934999999996,1
20239,352.892114,-47.519533,1
20455,85.516411,-55.23508,1
18404,49.375505,-29.596626,1
23115,344.432254,2.01586,0
5754,327.93942999999996,-2.312147,0
14138,24.9768,-43.438119,0
20809,51.12899,-53.849352,1
24389,327.633676,-55.027628,1
30013,43.33155,-7.266127,0
15392,26.876842,-22.321613,1
33661,337.628261,-57.976522,0
18435,22.814593,-51.29085,1
17671,25.949832999999998,-42.480076000000004,1
22880,15.616872,-20.176207,0
10391,57.882541,-23.799457,0
25365,352.284429,-46.993288,0
2568,63.104429,-28.342833000000002,0
19019,80.622973,-22.42729,1
22533,75.76253899999998,-57.951152,0
31195,56.091258999999994,-30.700066999999997,1
18860,90.589228,-52.289121,1
8131,355.499157,-39.627423,0
20965,65.765895,-31.91749,1
37633,59.068123,-53.204153000000005,0
20376,338.91310899999996,-47.329942,0
11004,5.362483999999999,2.063333,1
25700,53.342223,-18.68026,1
22327,306.684151,-62.189689,0
5458,53.107874,-29.8976,1
4555,62.234304,-15.155510999999999,1
6011,86.546735,-25.736265,0
31289,54.161613,-54.161968,0
38164,27.753039,3.670367,0
34632,63.471506999999995,-42.502196999999995,1
19225,313.134184,-63.972433,0
11642,333.96692,-49.244995,0
5963,20.935743,-33.793132,0
36284,17.225022,-13.243241000000001,0
33781,315.900708,-40.669552,0
26434,87.568112,-35.159836,1
20948,21.222342,-31.763697,0
11283,32.198317,-0.989685,0
23357,86.97363,-51.941559000000005,0
31413,52.982649,-20.790711,0
33791,50.834503000000005,-37.255347,0
21084,326.102569,-49.507575,1
3867,17.345036999999998,-15.422954,1
34548,341.925927,-50.267225,0
7935,53.155395,-13.508472,1
7153,44.175742,-19.055678,1
13796,335.764639,-52.95900699999999,0
21676,50.428922,-35.925561,0
1670,43.839899,2.894067,0
21108,305.62215499999996,-61.355695,1
10140,74.993378,-18.395982,1
30317,25.280596,-41.208768,0
37016,14.197128,-60.696967,1
28905,84.45529300000001,-49.074172999999995,1
14638,57.082848,-25.9619,1
29091,46.851240999999995,-10.085202,1
27951,326.548906,-50.400388,1
12921,24.615083,-24.029764,0
19090,349.797949,2.152557,1
20054,23.235595999999997,2.533121,1
18949,46.189481,-10.633098,1
34914,57.048520999999994,-18.750248000000003,1
31893,36.697357000000004,-25.766621,1
23899,310.493946,-43.603326,1
7574,84.426036,-36.538627000000005,1
2642,73.715311,-51.378712,0
34132,327.22720899999996,-57.538622,1
23324,35.743924,0.789854,0
17978,17.727645000000003,-54.829077000000005,0
20225,75.491586,-23.180907,0
3026,26.287985,-4.644054,1
21665,3.438318,-38.632709000000006,1
39110,19.042460000000002,-14.119578,0
28213,43.961946000000005,-14.09959,1
37300,24.666691,-3.2312279999999998,1
28088,35.157573,-5.475046,1
21086,87.82924,-38.351086,0
20136,327.46714,-1.532154,1
1319,303.89848900000004,-56.568118000000005,0
23314,60.325423,-52.004182,0
22053,18.559820000000002,-15.390315,0
5629,38.314064,1.089623,1
31772,40.272655,-20.317866,0
27188,34.715631,-6.528951999999999,1
15655,12.684063,2.6611830000000003,1
16232,83.83949399999999,-53.495389,0
38469,74.43069200000001,-54.16496,0
37511,354.124502,-56.112252000000005,1
13328,354.39654,-55.602512,0
30783,345.895598,-1.357399,0
16106,48.907189,-61.080091,0
20263,351.77279100000004,1.150082,0
15639,77.695934,-60.756809,1
18678,12.523616,-23.476059,1
35280,27.956646999999997,-47.209453,0
21972,343.19206,-52.382606,0
27255,91.089442,-47.621776000000004,1
31524,62.35248000000001,-49.694281,0
17573,45.300611,-7.236118999999999,0
18043,325.610934,-48.464096000000005,1
6235,82.33090299999998,-23.352921,0
28732,7.240881,-54.747216,1
9951,73.239058,-20.836819000000002,1
36227,74.880062,-24.192123000000002,0
15706,314.969657,-40.8143,1
13645,325.86760499999997,-43.831084000000004,0
24448,68.401776,-37.954372,0
14162,63.220299,-31.428757,0
10032,90.427076,-28.853825,0
27153,90.903251,-55.600211,1
25609,86.05011800000001,-48.787259000000006,1
36175,324.378977,-47.049535,0
6601,34.752512,-2.6227400000000003,0
27282,29.481154999999998,-56.14526899999999,1
26007,9.481472,1.421203,1
28974,49.556422999999995,-45.574302,1
83,359.883646,-55.135643,1
32537,60.932984,-66.23758099999999,0
25717,43.860694,-54.327740000000006,1
13277,30.463675,-64.220428,1
21401,78.691287,-54.281767,1
36692,81.49470000000002,-19.122235,0
11656,58.86231,-42.387864,0
23849,46.325466,-8.945807,0
8212,39.880277,-31.298614,1
37141,54.742368000000006,-53.481538,0
17445,72.69846799999998,-32.984702,0
22056,92.580443,-37.603286,0
3768,55.15619399999999,-18.947075,1
29400,79.439138,-61.037285,1
32434,46.404509000000004,-27.439928000000002,0
39862,19.117493,3.9247980000000005,1
25738,79.30830300000001,-30.070467,0
19878,92.883126,-49.103888,1
143,25.992478,-51.505714000000005,1
28605,12.508221,-25.948439,1
37108,29.454807000000002,-2.82892,1
20241,29.619409,-10.972054,0
1352,45.340637,-11.337788,1
27456,15.811604999999998,-46.733642,0
31962,43.695239,-51.522976,1
15094,74.984301,-32.32053,1
21932,346.534822,-50.662395000000004,0
6021,69.325226,-32.562715999999995,0
31446,14.804023999999998,-7.311056,1
35796,27.145076,-48.689642,1
14777,358.909833,-4.361872,0
15679,342.34261000000004,0.22707199999999997,1
11205,54.302482,-14.537367000000001,0
10264,73.55932,-63.964587,0
35495,14.155325,-47.764681,1
12058,5.340730000000001,-40.475049,1
28023,26.531223,-36.198644,0
29908,13.970967000000002,-65.191214,0
7277,321.118416,-46.26581,0
3487,26.134812,-17.330693999999998,0
32709,44.867182,-26.926840000000002,1
21481,50.510268,-14.232741,0
30377,330.967936,-41.680448,1
19258,7.326233,-38.572789,1
19383,34.295598999999996,-23.601349,1
3329,65.337514,-21.872846,0
25510,349.618654,-49.208596,1
18121,44.628897,-11.776121,0
26410,7.0808089999999995,-5.791986,1
26039,307.0682,-59.324752000000004,0
1641,73.48684899999998,-28.745071999999997,0
30944,12.503882,-20.267649,1
12644,338.24760299999997,-42.260625,0
6877,307.213079,-59.36237,0
38338,39.556427,-33.745076,0
10268,43.959536,-14.241722,1
4628,42.41104,-14.681973999999999,1
8843,333.333284,-59.445721,1
20579,32.971854,-10.861264,0
32440,82.182276,-17.962626,1
9240,90.27550600000001,-47.467732,1
31940,351.173807,-59.908598,1
21723,60.879402,-59.472071,0
20352,74.124239,-17.533842,1
36847,81.15557,-46.043913,0
23689,35.497867,-16.722336,1
35909,43.412238,-57.46501800000001,0
13695,45.491222,-23.03667,1
11064,65.75214199999999,-31.395221000000003,0
2879,307.810569,-64.52089099999999,0
31557,80.485764,-33.295821000000004,1
13225,44.697782000000004,-15.670179999999998,1
16289,317.935813,-46.283038,1
14294,79.473011,-27.068064,1
31136,53.901162,-20.955243,0
37717,336.911728,-1.6772900000000002,1
3870,67.195998,-47.805887,1
2996,14.689657999999998,-49.170607000000004,0
17529,90.291107,-56.48961800000001,1
14174,52.417354,-23.465284,0
26325,84.18939499999998,-55.737563,0
3193,52.045603,-19.149812,0
21600,20.520776,-38.893596,1
5801,62.091016,-52.111549,1
9774,333.152039,-47.855367,1
